time,Position,Velocity,Altitude
1546.85, 133930, 90, 3347.1
1546.9, 133934, 90, 3347.08
1546.95, 133938, 90, 3347.08
1547, 133942, 90, 3347.07
1547.05, 133947, 90, 3347.06
1547.1, 133951, 90, 3347.05
1547.15, 133955, 90, 3347.05
1547.2, 133959, 90, 3347.04
1547.25, 133963, 90, 3347.03
1547.3, 133968, 90, 3347.03
1547.35, 133972, 90, 3347.02
1547.4, 133976, 90, 3347
1547.45, 133980, 90, 3347
1547.5, 133984, 90, 3346.99
1547.55, 133988, 90, 3346.98
1547.6, 133992, 90, 3346.97
1547.65, 133996, 90, 3346.95
1547.7, 134000, 90, 3346.94
1547.75, 134005, 90, 3346.94
1547.8, 134009, 90, 3346.93
1547.85, 134013, 90, 3346.92
1547.9, 134017, 90, 3346.92
1547.95, 134022, 90, 3346.92
1548, 134026, 90, 3346.91
1548.05, 134030, 90, 3346.9
1548.1, 134034, 90, 3346.89
1548.15, 134038, 90, 3346.88
1548.2, 134042, 90, 3346.87
1548.25, 134047, 90, 3346.87
1548.3, 134051, 90, 3346.86
1548.35, 134055, 90, 3346.85
1548.4, 134059, 90, 3346.85
1548.45, 134063, 90, 3346.83
1548.5, 134068, 90, 3346.83
1548.55, 134072, 90, 3346.82
1548.6, 134076, 90, 3346.81
1548.65, 134080, 90, 3346.8
1548.7, 134084, 90, 3346.79
1548.75, 134089, 90, 3346.79
1548.8, 134093, 90, 3346.78
1548.85, 134097, 90, 3346.77
1548.9, 134101, 90, 3346.77
1548.95, 134105, 90, 3346.76
1549, 134110, 90, 3346.76
1549.05, 134114, 90, 3346.74
1549.1, 134118, 90, 3346.73
1549.15, 134122, 90, 3346.73
1549.2, 134126, 90, 3346.72
1549.25, 134131, 90, 3346.72
1549.3, 134135, 90, 3346.71
1549.35, 134139, 90, 3346.7
1549.4, 134143, 90, 3346.7
1549.45, 134147, 90, 3346.69
1549.5, 134152, 90, 3346.68
1549.55, 134156, 90, 3346.67
1549.6, 134160, 90, 3346.66
1549.65, 134164, 90, 3346.65
1549.7, 134168, 90, 3346.64
1549.75, 134172, 90, 3346.63
1549.8, 134176, 90, 3346.62
1549.85, 134181, 90, 3346.61
1549.9, 134185, 90, 3346.6
1549.95, 134189, 90, 3346.59
1550, 134193, 90, 3346.58
1550.05, 134197, 90, 3346.57
1550.1, 134201, 90, 3346.57
1550.15, 134205, 90, 3346.56
1550.2, 134210, 90, 3346.55
1550.25, 134214, 90, 3346.54
1550.3, 134218, 90, 3346.53
1550.35, 134222, 90, 3346.53
1550.4, 134226, 90, 3346.52
1550.45, 134231, 90, 3346.52
1550.5, 134235, 90, 3346.51
1550.55, 134239, 90, 3346.5
1550.6, 134243, 90, 3346.49
1550.65, 134247, 90, 3346.48
1550.7, 134251, 90, 3346.47
1550.75, 134256, 90, 3346.46
1550.8, 134260, 90, 3346.45
1550.85, 134264, 90, 3346.44
1550.9, 134268, 90, 3346.44
1550.95, 134272, 90, 3346.43
1551, 134277, 90, 3346.43
1551.05, 134281, 90, 3346.42
1551.1, 134285, 90, 3346.42
1551.15, 134289, 90, 3346.41
1551.2, 134294, 90, 3346.4
1551.25, 134298, 90, 3346.4
1551.3, 134302, 90, 3346.39
1551.35, 134306, 90, 3346.38
1551.4, 134311, 90, 3346.38
1551.45, 134315, 90, 3346.37
1551.5, 134319, 90, 3346.36
1551.55, 134323, 90, 3346.36
1551.6, 134328, 90, 3346.35
1551.65, 134332, 90, 3346.34
1551.7, 134336, 90, 3346.33
1551.75, 134340, 90, 3346.32
1551.8, 134344, 90, 3346.31
1551.85, 134348, 90, 3346.3
1551.9, 134352, 90, 3346.29
1551.95, 134356, 90, 3346.28
1552, 134360, 90, 3346.27
1552.05, 134365, 90, 3346.27
1552.1, 134369, 90, 3346.25
1552.15, 134373, 90, 3346.24
1552.2, 134377, 90, 3346.24
1552.25, 134381, 90, 3346.23
1552.3, 134386, 90, 3346.23
1552.35, 134390, 90, 3346.22
1552.4, 134394, 90, 3346.21
1552.45, 134398, 90, 3346.2
1552.5, 134402, 90, 3346.19
1552.55, 134406, 90, 3346.18
1552.6, 134411, 90, 3346.18
1552.65, 134415, 90, 3346.17
1552.7, 134419, 90, 3346.17
1552.75, 134423, 90, 3346.16
1552.8, 134428, 90, 3346.15
1552.85, 134432, 90, 3346.15
1552.9, 134436, 90, 3346.14
1552.95, 134440, 90, 3346.13
1553, 134444, 90, 3346.12
1553.05, 134449, 90, 3346.11
1553.1, 134453, 90, 3346.1
1553.15, 134457, 90, 3346.09
1553.2, 134461, 90, 3346.09
1553.25, 134465, 90, 3346.08
1553.3, 134469, 90, 3346.06
1553.35, 134473, 90, 3346.05
1553.4, 134477, 90, 3346.04
1553.45, 134481, 90, 3346.04
1553.5, 134486, 90, 3346.03
1553.55, 134490, 90, 3346.02
1553.6, 134494, 90, 3346.02
1553.65, 134498, 90, 3346
1553.7, 134502, 90, 3345.99
1553.75, 134507, 90, 3345.99
1553.8, 134511, 90, 3345.98
1553.85, 134515, 90, 3345.97
1553.9, 134519, 90, 3345.96
1553.95, 134523, 90, 3345.95
1554, 134527, 90, 3345.95
1554.05, 134532, 90, 3345.94
1554.1, 134536, 90, 3345.94
1554.15, 134540, 90, 3345.93
1554.2, 134544, 90, 3345.92
1554.25, 134549, 90, 3345.92
1554.3, 134553, 90, 3345.91
1554.35, 134557, 90, 3345.9
1554.4, 134562, 90, 3345.9
1554.45, 134566, 90, 3345.89
1554.5, 134570, 90, 3345.89
1554.55, 134574, 90, 3345.88
1554.6, 134578, 90, 3345.86
1554.65, 134582, 90, 3345.86
1554.7, 134587, 90, 3345.85
1554.75, 134591, 90, 3345.85
1554.8, 134595, 90, 3345.84
1554.85, 134599, 90, 3345.83
1554.9, 134603, 90, 3345.82
1554.95, 134607, 90, 3345.81
1555, 134612, 90, 3345.8
1555.05, 134616, 90, 3345.79
1555.1, 134620, 90, 3345.79
1555.15, 134624, 90, 3345.78
1555.2, 134628, 90, 3345.77
1555.25, 134632, 90, 3345.76
1555.3, 134636, 90, 3345.75
1555.35, 134640, 90, 3345.74
1555.4, 134645, 90, 3345.73
1555.45, 134649, 90, 3345.72
1555.5, 134653, 90, 3345.71
1555.55, 134657, 90, 3345.7
1555.6, 134661, 90, 3345.69
1555.65, 134665, 90, 3345.68
1555.7, 134669, 90, 3345.67
1555.75, 134674, 90, 3345.67
1555.8, 134678, 90, 3345.66
1555.85, 134682, 90, 3345.65
1555.9, 134686, 90, 3345.64
1555.95, 134690, 90, 3345.63
1556, 134694, 90, 3345.62
1556.05, 134698, 90, 3345.61
1556.1, 134702, 90, 3345.6
1556.15, 134706, 90, 3345.59
1556.2, 134710, 90, 3345.58
1556.25, 134715, 90, 3345.57
1556.3, 134718, 90, 3345.55
1556.35, 134722, 90, 3345.54
1556.4, 134727, 90, 3345.53
1556.45, 134731, 90, 3345.52
1556.5, 134735, 90, 3345.52
1556.55, 134739, 90, 3345.51
1556.6, 134744, 90, 3345.51
1556.65, 134748, 90, 3345.5
1556.7, 134752, 90, 3345.49
1556.75, 134756, 90, 3345.49
1556.8, 134760, 90, 3345.48
1556.85, 134764, 90, 3345.47
1556.9, 134769, 90, 3345.46
1556.95, 134773, 90, 3345.45
1557, 134777, 90, 3345.44
1557.05, 134781, 90, 3345.43
1557.1, 134785, 90, 3345.42
1557.15, 134789, 90, 3345.41
1557.2, 134793, 90, 3345.4
1557.25, 134797, 90, 3345.39
1557.3, 134802, 90, 3345.38
1557.35, 134806, 90, 3345.38
1557.4, 134810, 90, 3345.37
1557.45, 134814, 90, 3345.37
1557.5, 134818, 90, 3345.36
1557.55, 134823, 90, 3345.35
1557.6, 134827, 90, 3345.35
1557.65, 134831, 90, 3345.34
1557.7, 134835, 90, 3345.33
1557.75, 134840, 90, 3345.32
1557.8, 134844, 90, 3345.31
1557.85, 134848, 90, 3345.31
1557.9, 134852, 90, 3345.3
1557.95, 134856, 90, 3345.29
1558, 134860, 90, 3345.28
1558.05, 134865, 90, 3345.27
1558.1, 134869, 90, 3345.26
1558.15, 134873, 90, 3345.25
1558.2, 134877, 90, 3345.24
1558.25, 134881, 90, 3345.24
1558.3, 134885, 90, 3345.23
1558.35, 134889, 90, 3345.22
1558.4, 134894, 90, 3345.22
1558.45, 134898, 90, 3345.21
1558.5, 134902, 90, 3345.2
1558.55, 134906, 90, 3345.19
1558.6, 134910, 90, 3345.18
1558.65, 134914, 90, 3345.17
1558.7, 134919, 90, 3345.16
1558.75, 134923, 90, 3345.15
1558.8, 134927, 90, 3345.14
1558.85, 134931, 90, 3345.14
1558.9, 134935, 90, 3345.13
1558.95, 134940, 90, 3345.12
1559, 134944, 90, 3345.11
1559.05, 134948, 90, 3345.11
1559.1, 134952, 90, 3345.09
1559.15, 134956, 90, 3345.09
1559.2, 134960, 90, 3345.08
1559.25, 134965, 90, 3345.08
1559.3, 134969, 90, 3345.07
1559.35, 134973, 90, 3345.06
1559.4, 134977, 90, 3345.06
1559.45, 134982, 90, 3345.05
1559.5, 134986, 90, 3345.04
1559.55, 134990, 90, 3345.03
1559.6, 134994, 90, 3345.03
1559.65, 134998, 90, 3345.02
1559.7, 135002, 90, 3345.01
1559.75, 135007, 90, 3345
1559.8, 135011, 90, 3344.99
1559.85, 135015, 90, 3344.98
1559.9, 135019, 90, 3344.98
1559.95, 135024, 90, 3344.97
1560, 135028, 90, 3344.96
1560.05, 135032, 90, 3344.95
1560.1, 135036, 90, 3344.94
1560.15, 135040, 90, 3344.94
1560.2, 135044, 90, 3344.93
1560.25, 135048, 90, 3344.92
1560.3, 135052, 90, 3344.91
1560.35, 135057, 90, 3344.9
1560.4, 135061, 90, 3344.9
1560.45, 135065, 90, 3344.88
1560.5, 135069, 90, 3344.87
1560.55, 135073, 90, 3344.86
1560.6, 135077, 90, 3344.86
1560.65, 135082, 90, 3344.85
1560.7, 135086, 90, 3344.84
1560.75, 135090, 90, 3344.83
1560.8, 135094, 90, 3344.82
1560.85, 135098, 90, 3344.81
1560.9, 135102, 90, 3344.79
1560.95, 135106, 90, 3344.78
1561, 135110, 90, 3344.78
1561.05, 135114, 90, 3344.77
1561.1, 135118, 90, 3344.76
1561.15, 135123, 90, 3344.75
1561.2, 135127, 90, 3344.74
1561.25, 135131, 90, 3344.73
1561.3, 135135, 90, 3344.73
1561.35, 135139, 90, 3344.71
1561.4, 135143, 90, 3344.7
1561.45, 135147, 90, 3344.7
1561.5, 135151, 90, 3344.69
1561.55, 135156, 90, 3344.68
1561.6, 135160, 90, 3344.67
1561.65, 135164, 90, 3344.66
1561.7, 135168, 90, 3344.65
1561.75, 135172, 90, 3344.63
1561.8, 135176, 90, 3344.62
1561.85, 135180, 90, 3344.61
1561.9, 135184, 90, 3344.6
1561.95, 135188, 90, 3344.59
1562, 135192, 90, 3344.58
1562.05, 135196, 90, 3344.57
1562.1, 135200, 90, 3344.56
1562.15, 135205, 90, 3344.55
1562.2, 135209, 90, 3344.55
1562.25, 135213, 90, 3344.54
1562.3, 135217, 90, 3344.53
1562.35, 135221, 90, 3344.52
1562.4, 135225, 90, 3344.51
1562.45, 135230, 90, 3344.5
1562.5, 135234, 90, 3344.5
1562.55, 135238, 90, 3344.49
1562.6, 135242, 90, 3344.49
1562.65, 135247, 90, 3344.48
1562.7, 135251, 90, 3344.47
1562.75, 135255, 90, 3344.46
1562.8, 135259, 90, 3344.45
1562.85, 135263, 90, 3344.45
1562.9, 135267, 90, 3344.44
1562.95, 135271, 90, 3344.43
1563, 135276, 90, 3344.42
1563.05, 135280, 90, 3344.41
1563.1, 135284, 90, 3344.39
1563.15, 135288, 90, 3344.38
1563.2, 135292, 90, 3344.37
1563.25, 135296, 90, 3344.36
1563.3, 135300, 90, 3344.36
1563.35, 135304, 90, 3344.35
1563.4, 135308, 90, 3344.33
1563.45, 135312, 90, 3344.33
1563.5, 135316, 90, 3344.31
1563.55, 135320, 90, 3344.3
1563.6, 135325, 90, 3344.3
1563.65, 135329, 90, 3344.29
1563.7, 135333, 90, 3344.28
1563.75, 135337, 90, 3344.27
1563.8, 135341, 90, 3344.26
1563.85, 135345, 90, 3344.25
1563.9, 135349, 90, 3344.24
1563.95, 135354, 90, 3344.23
1564, 135358, 90, 3344.23
1564.05, 135362, 90, 3344.22
1564.1, 135367, 90, 3344.22
1564.15, 135371, 90, 3344.22
1564.2, 135375, 90, 3344.21
1564.25, 135379, 90, 3344.2
1564.3, 135384, 90, 3344.2
1564.35, 135388, 90, 3344.19
1564.4, 135392, 90, 3344.17
1564.45, 135396, 90, 3344.16
1564.5, 135400, 90, 3344.15
1564.55, 135404, 90, 3344.14
1564.6, 135408, 90, 3344.14
1564.65, 135412, 90, 3344.13
1564.7, 135417, 90, 3344.12
1564.75, 135421, 90, 3344.11
1564.8, 135425, 90, 3344.1
1564.85, 135429, 90, 3344.09
1564.9, 135433, 90, 3344.08
1564.95, 135437, 90, 3344.07
1565, 135441, 90, 3344.06
1565.05, 135445, 90, 3344.05
1565.1, 135449, 90, 3344.04
1565.15, 135453, 90, 3344.03
1565.2, 135457, 90, 3344.02
1565.25, 135462, 90, 3344.01
1565.3, 135466, 90, 3344
1565.35, 135470, 90, 3343.99
1565.4, 135474, 90, 3343.98
1565.45, 135478, 90, 3343.97
1565.5, 135482, 90, 3343.97
1565.55, 135486, 90, 3343.95
1565.6, 135490, 90, 3343.94
1565.65, 135495, 90, 3343.94
1565.7, 135499, 90, 3343.93
1565.75, 135503, 90, 3343.92
1565.8, 135507, 90, 3343.91
1565.85, 135511, 90, 3343.91
1565.9, 135516, 90, 3343.9
1565.95, 135520, 90, 3343.9
1566, 135524, 90, 3343.89
1566.05, 135528, 90, 3343.88
1566.1, 135532, 90, 3343.87
1566.15, 135536, 90, 3343.85
1566.2, 135540, 90, 3343.85
1566.25, 135545, 90, 3343.84
1566.3, 135549, 90, 3343.83
1566.35, 135553, 90, 3343.82
1566.4, 135557, 90, 3343.81
1566.45, 135561, 90, 3343.79
1566.5, 135565, 90, 3343.78
1566.55, 135569, 90, 3343.77
1566.6, 135573, 90, 3343.76
1566.65, 135577, 90, 3343.76
1566.7, 135582, 90, 3343.75
1566.75, 135586, 90, 3343.74
1566.8, 135590, 90, 3343.74
1566.85, 135595, 90, 3343.74
1566.9, 135599, 90, 3343.73
1566.95, 135603, 90, 3343.72
1567, 135607, 90, 3343.71
1567.05, 135611, 90, 3343.71
1567.1, 135616, 90, 3343.7
1567.15, 135620, 90, 3343.69
1567.2, 135624, 90, 3343.68
1567.25, 135628, 90, 3343.67
1567.3, 135632, 90, 3343.66
1567.35, 135636, 90, 3343.65
1567.4, 135640, 90, 3343.64
1567.45, 135644, 90, 3343.63
1567.5, 135648, 90, 3343.62
1567.55, 135652, 90, 3343.6
1567.6, 135656, 90, 3343.6
1567.65, 135661, 90, 3343.59
1567.7, 135665, 90, 3343.59
1567.75, 135669, 90, 3343.58
1567.8, 135673, 90, 3343.57
1567.85, 135677, 90, 3343.56
1567.9, 135682, 90, 3343.55
1567.95, 135686, 90, 3343.55
1568, 135690, 90, 3343.54
1568.05, 135694, 90, 3343.53
1568.1, 135699, 90, 3343.53
1568.15, 135703, 90, 3343.53
1568.2, 135707, 90, 3343.52
1568.25, 135712, 90, 3343.52
1568.3, 135716, 90, 3343.51
1568.35, 135720, 90, 3343.5
1568.4, 135724, 90, 3343.48
1568.45, 135728, 90, 3343.48
1568.5, 135732, 90, 3343.47
1568.55, 135736, 90, 3343.46
1568.6, 135740, 90, 3343.45
1568.65, 135745, 90, 3343.44
1568.7, 135749, 90, 3343.43
1568.75, 135753, 90, 3343.42
1568.8, 135757, 90, 3343.42
1568.85, 135761, 90, 3343.41
1568.9, 135765, 90, 3343.4
1568.95, 135769, 90, 3343.39
1569, 135774, 90, 3343.38
1569.05, 135778, 90, 3343.37
1569.1, 135782, 90, 3343.36
1569.15, 135786, 90, 3343.35
1569.2, 135790, 90, 3343.34
1569.25, 135794, 90, 3343.33
1569.3, 135798, 90, 3343.32
1569.35, 135802, 90, 3343.31
1569.4, 135807, 90, 3343.31
1569.45, 135811, 90, 3343.31
1569.5, 135815, 90, 3343.3
1569.55, 135820, 90, 3343.29
1569.6, 135824, 90, 3343.28
1569.65, 135828, 90, 3343.28
1569.7, 135832, 90, 3343.27
1569.75, 135836, 90, 3343.26
1569.8, 135840, 90, 3343.26
1569.85, 135845, 90, 3343.25
1569.9, 135849, 90, 3343.24
1569.95, 135853, 90, 3343.23
1570, 135857, 90, 3343.22
1570.05, 135861, 90, 3343.21
1570.1, 135865, 90, 3343.2
1570.15, 135869, 90, 3343.2
1570.2, 135874, 90, 3343.18
1570.25, 135878, 90, 3343.18
1570.3, 135882, 90, 3343.17
1570.35, 135886, 90, 3343.16
1570.4, 135890, 90, 3343.15
1570.45, 135894, 90, 3343.14
1570.5, 135899, 90, 3343.14
1570.55, 135903, 90, 3343.13
1570.6, 135907, 90, 3343.12
1570.65, 135911, 90, 3343.11
1570.7, 135915, 90, 3343.1
1570.75, 135919, 90, 3343.09
1570.8, 135924, 90, 3343.09
1570.85, 135928, 90, 3343.08
1570.9, 135932, 90, 3343.07
1570.95, 135936, 90, 3343.06
1571, 135940, 90, 3343.05
1571.05, 135944, 90, 3343.04
1571.1, 135948, 90, 3343.03
1571.15, 135952, 90, 3343.03
1571.2, 135957, 90, 3343.01
1571.25, 135961, 90, 3343
1571.3, 135965, 90, 3342.99
1571.35, 135969, 90, 3342.98
1571.4, 135973, 90, 3342.98
1571.45, 135977, 90, 3342.97
1571.5, 135981, 90, 3342.96
1571.55, 135986, 90, 3342.95
1571.6, 135990, 90, 3342.95
1571.65, 135994, 90, 3342.94
1571.7, 135998, 90, 3342.93
1571.75, 136002, 90, 3342.92
1571.8, 136006, 90, 3342.91
1571.85, 136010, 90, 3342.9
1571.9, 136015, 90, 3342.89
1571.95, 136019, 90, 3342.88
1572, 136023, 90, 3342.88
1572.05, 136027, 90, 3342.87
1572.1, 136031, 90, 3342.86
1572.15, 136035, 90, 3342.85
1572.2, 136040, 90, 3342.84
1572.25, 136044, 90, 3342.83
1572.3, 136048, 90, 3342.83
1572.35, 136052, 90, 3342.82
1572.4, 136056, 90, 3342.81
1572.45, 136060, 90, 3342.8
1572.5, 136064, 90, 3342.79
1572.55, 136069, 90, 3342.79
1572.6, 136073, 90, 3342.77
1572.65, 136077, 90, 3342.76
1572.7, 136081, 90, 3342.75
1572.75, 136085, 90, 3342.74
1572.8, 136089, 90, 3342.74
1572.85, 136093, 90, 3342.73
1572.9, 136097, 90, 3342.72
1572.95, 136101, 90, 3342.7
1573, 136106, 90, 3342.7
1573.05, 136110, 90, 3342.69
1573.1, 136114, 90, 3342.68
1573.15, 136118, 90, 3342.67
1573.2, 136122, 90, 3342.66
1573.25, 136126, 90, 3342.65
1573.3, 136130, 90, 3342.64
1573.35, 136135, 90, 3342.63
1573.4, 136139, 90, 3342.62
1573.45, 136143, 90, 3342.61
1573.5, 136147, 90, 3342.6
1573.55, 136151, 90, 3342.59
1573.6, 136155, 90, 3342.59
1573.65, 136159, 90, 3342.57
1573.7, 136163, 90, 3342.57
1573.75, 136168, 90, 3342.56
1573.8, 136172, 90, 3342.55
1573.85, 136176, 90, 3342.54
1573.9, 136180, 90, 3342.53
1573.95, 136184, 90, 3342.52
1574, 136188, 90, 3342.52
1574.05, 136192, 90, 3342.51
1574.1, 136196, 90, 3342.5
1574.15, 136200, 90, 3342.48
1574.2, 136204, 90, 3342.47
1574.25, 136209, 90, 3342.46
1574.3, 136213, 90, 3342.46
1574.35, 136217, 90, 3342.45
1574.4, 136221, 90, 3342.44
1574.45, 136225, 90, 3342.43
1574.5, 136230, 90, 3342.43
1574.55, 136234, 90, 3342.42
1574.6, 136238, 90, 3342.41
1574.65, 136242, 90, 3342.41
1574.7, 136246, 90, 3342.39
1574.75, 136250, 90, 3342.38
1574.8, 136254, 90, 3342.37
1574.85, 136258, 90, 3342.36
1574.9, 136263, 90, 3342.35
1574.95, 136267, 90, 3342.35
1575, 136271, 90, 3342.34
1575.05, 136275, 90, 3342.33
1575.1, 136280, 90, 3342.33
1575.15, 136284, 90, 3342.32
1575.2, 136288, 90, 3342.31
1575.25, 136292, 90, 3342.31
1575.3, 136296, 90, 3342.3
1575.35, 136301, 90, 3342.29
1575.4, 136305, 90, 3342.28
1575.45, 136309, 90, 3342.28
1575.5, 136313, 90, 3342.27
1575.55, 136317, 90, 3342.26
1575.6, 136321, 90, 3342.25
1575.65, 136326, 90, 3342.24
1575.7, 136330, 90, 3342.23
1575.75, 136334, 90, 3342.23
1575.8, 136338, 90, 3342.22
1575.85, 136342, 90, 3342.21
1575.9, 136346, 90, 3342.2
1575.95, 136351, 90, 3342.2
1576, 136355, 90, 3342.19
1576.05, 136359, 90, 3342.18
1576.1, 136363, 90, 3342.18
1576.15, 136368, 90, 3342.17
1576.2, 136372, 90, 3342.16
1576.25, 136376, 90, 3342.16
1576.3, 136380, 90, 3342.15
1576.35, 136384, 90, 3342.14
1576.4, 136388, 90, 3342.13
1576.45, 136392, 90, 3342.12
1576.5, 136397, 90, 3342.11
1576.55, 136401, 90, 3342.1
1576.6, 136405, 90, 3342.09
1576.65, 136409, 90, 3342.08
1576.7, 136413, 90, 3342.08
1576.75, 136417, 90, 3342.06
1576.8, 136422, 90, 3342.06
1576.85, 136426, 90, 3342.05
1576.9, 136430, 90, 3342.04
1576.95, 136434, 90, 3342.03
1577, 136438, 90, 3342.03
1577.05, 136443, 90, 3342.03
1577.1, 136447, 90, 3342.02
1577.15, 136451, 90, 3342.01
1577.2, 136455, 90, 3342
1577.25, 136459, 90, 3341.99
1577.3, 136464, 90, 3341.99
1577.35, 136468, 90, 3341.98
1577.4, 136472, 90, 3341.97
1577.45, 136476, 90, 3341.96
1577.5, 136480, 90, 3341.95
1577.55, 136484, 90, 3341.94
1577.6, 136489, 90, 3341.94
1577.65, 136493, 90, 3341.93
1577.7, 136497, 90, 3341.92
1577.75, 136501, 90, 3341.91
1577.8, 136505, 90, 3341.9
1577.85, 136509, 90, 3341.9
1577.9, 136514, 90, 3341.89
1577.95, 136518, 90, 3341.88
1578, 136522, 90, 3341.87
1578.05, 136526, 90, 3341.86
1578.1, 136530, 90, 3341.85
1578.15, 136534, 90, 3341.83
1578.2, 136538, 90, 3341.83
1578.25, 136542, 90, 3341.82
1578.3, 136546, 90, 3341.81
1578.35, 136551, 90, 3341.8
1578.4, 136555, 90, 3341.79
1578.45, 136559, 90, 3341.79
1578.5, 136563, 90, 3341.78
1578.55, 136567, 90, 3341.77
1578.6, 136571, 90, 3341.76
1578.65, 136576, 90, 3341.75
1578.7, 136580, 90, 3341.74
1578.75, 136584, 90, 3341.74
1578.8, 136588, 90, 3341.73
1578.85, 136592, 90, 3341.72
1578.9, 136596, 90, 3341.71
1578.95, 136601, 90, 3341.71
1579, 136605, 90, 3341.7
1579.05, 136609, 90, 3341.69
1579.1, 136613, 90, 3341.68
1579.15, 136617, 90, 3341.68
1579.2, 136622, 90, 3341.67
1579.25, 136626, 90, 3341.66
1579.3, 136630, 90, 3341.65
1579.35, 136634, 90, 3341.64
1579.4, 136638, 90, 3341.63
1579.45, 136642, 90, 3341.62
1579.5, 136646, 90, 3341.61
1579.55, 136651, 90, 3341.61
1579.6, 136655, 90, 3341.6
1579.65, 136659, 90, 3341.59
1579.7, 136663, 90, 3341.58
1579.75, 136667, 90, 3341.57
1579.8, 136672, 90, 3341.57
1579.85, 136676, 90, 3341.56
1579.9, 136680, 90, 3341.55
1579.95, 136684, 90, 3341.54
1580, 136688, 90, 3341.53
1580.05, 136692, 90, 3341.52
1580.1, 136696, 90, 3341.51
1580.15, 136700, 90, 3341.5
1580.2, 136704, 90, 3341.49
1580.25, 136709, 90, 3341.48
1580.3, 136713, 90, 3341.48
1580.35, 136717, 90, 3341.47
1580.4, 136721, 90, 3341.47
1580.45, 136726, 90, 3341.46
1580.5, 136730, 90, 3341.46
1580.55, 136734, 90, 3341.45
1580.6, 136738, 90, 3341.44
1580.65, 136742, 90, 3341.43
1580.7, 136747, 90, 3341.43
1580.75, 136751, 90, 3341.42
1580.8, 136755, 90, 3341.41
1580.85, 136759, 90, 3341.4
1580.9, 136763, 90, 3341.39
1580.95, 136767, 90, 3341.38
1581, 136771, 90, 3341.37
1581.05, 136775, 90, 3341.36
1581.1, 136780, 90, 3341.35
1581.15, 136784, 90, 3341.35
1581.2, 136788, 90, 3341.33
1581.25, 136792, 90, 3341.33
1581.3, 136796, 90, 3341.32
1581.35, 136800, 90, 3341.31
1581.4, 136805, 90, 3341.3
1581.45, 136809, 90, 3341.29
1581.5, 136813, 90, 3341.29
1581.55, 136817, 90, 3341.28
1581.6, 136821, 90, 3341.27
1581.65, 136825, 90, 3341.26
1581.7, 136829, 90, 3341.25
1581.75, 136833, 90, 3341.24
1581.8, 136837, 90, 3341.22
1581.85, 136841, 90, 3341.21
1581.9, 136846, 90, 3341.21
1581.95, 136850, 90, 3341.2
1582, 136854, 90, 3341.2
1582.05, 136858, 90, 3341.19
1582.1, 136863, 90, 3341.18
1582.15, 136867, 90, 3341.17
1582.2, 136871, 90, 3341.16
1582.25, 136875, 90, 3341.15
1582.3, 136879, 90, 3341.15
1582.35, 136883, 90, 3341.14
1582.4, 136888, 90, 3341.14
1582.45, 136892, 90, 3341.13
1582.5, 136896, 90, 3341.12
1582.55, 136900, 90, 3341.11
1582.6, 136904, 90, 3341.1
1582.65, 136909, 90, 3341.09
1582.7, 136913, 90, 3341.09
1582.75, 136917, 90, 3341.08
1582.8, 136921, 90, 3341.08
1582.85, 136926, 90, 3341.07
1582.9, 136930, 90, 3341.06
1582.95, 136934, 90, 3341.05
1583, 136938, 90, 3341.04
1583.05, 136942, 90, 3341.03
1583.1, 136946, 90, 3341.02
1583.15, 136950, 90, 3341.01
1583.2, 136954, 90, 3341
1583.25, 136958, 90, 3340.99
1583.3, 136962, 90, 3340.98
1583.35, 136966, 90, 3340.97
1583.4, 136971, 90, 3340.96
1583.45, 136975, 90, 3340.95
1583.5, 136979, 90, 3340.95
1583.55, 136983, 90, 3340.94
1583.6, 136987, 90, 3340.93
1583.65, 136992, 90, 3340.92
1583.7, 136996, 90, 3340.92
1583.75, 137000, 90, 3340.9
1583.8, 137004, 90, 3340.89
1583.85, 137008, 90, 3340.88
1583.9, 137012, 90, 3340.87
1583.95, 137017, 90, 3340.87
1584, 137021, 90, 3340.87
1584.05, 137025, 90, 3340.86
1584.1, 137029, 90, 3340.85
1584.15, 137034, 90, 3340.85
1584.2, 137038, 90, 3340.84
1584.25, 137042, 90, 3340.84
1584.3, 137046, 90, 3340.83
1584.35, 137050, 90, 3340.82
1584.4, 137054, 90, 3340.81
1584.45, 137059, 90, 3340.81
1584.5, 137063, 90, 3340.8
1584.55, 137067, 90, 3340.79
1584.6, 137071, 90, 3340.78
1584.65, 137075, 90, 3340.77
1584.7, 137079, 90, 3340.76
1584.75, 137084, 90, 3340.75
1584.8, 137088, 90, 3340.75
1584.85, 137092, 90, 3340.74
1584.9, 137096, 90, 3340.73
1584.95, 137100, 90, 3340.72
1585, 137104, 90, 3340.71
1585.05, 137108, 90, 3340.7
1585.1, 137113, 90, 3340.69
1585.15, 137117, 90, 3340.69
1585.2, 137121, 90, 3340.69
1585.25, 137125, 90, 3340.68
1585.3, 137129, 90, 3340.67
1585.35, 137134, 90, 3340.66
1585.4, 137138, 90, 3340.65
1585.45, 137142, 90, 3340.64
1585.5, 137146, 90, 3340.62
1585.55, 137150, 90, 3340.62
1585.6, 137154, 90, 3340.61
1585.65, 137158, 90, 3340.6
1585.7, 137163, 90, 3340.6
1585.75, 137167, 90, 3340.59
1585.8, 137171, 90, 3340.58
1585.85, 137175, 90, 3340.57
1585.9, 137179, 90, 3340.56
