time,Phisaved,Thetasaved,Psisaved
42.37, -14.2098, 0.617318, 0.409079
42.38, -14.1917, 0.616785, 0.407085
42.39, -14.1692, 0.616088, 0.405158
42.4, -14.1469, 0.615641, 0.404206
42.41, -14.1219, 0.616699, 0.405962
42.42, -14.0936, 0.614872, 0.405965
42.43, -14.0641, 0.613006, 0.405414
42.44, -14.0319, 0.61329, 0.404795
42.45, -13.9972, 0.612864, 0.405047
42.46, -13.9621, 0.613369, 0.40225
42.47, -13.9238, 0.614203, 0.400727
42.48, -13.883, 0.613864, 0.400658
42.49, -13.8405, 0.613604, 0.399366
42.5, -13.7924, 0.612417, 0.39887
42.51, -13.7422, 0.612928, 0.399431
42.52, -13.6922, 0.61132, 0.399444
42.53, -13.6402, 0.611961, 0.399082
42.54, -13.5825, 0.612643, 0.399025
42.55, -13.5236, 0.611055, 0.398048
42.56, -13.459, 0.609041, 0.399535
42.57, -13.3938, 0.611672, 0.399641
42.58, -13.3265, 0.612406, 0.398951
42.59, -13.2563, 0.611381, 0.399087
42.6, -13.1821, 0.612865, 0.39829
42.61, -13.1082, 0.611323, 0.399407
42.62, -13.0273, 0.61138, 0.400147
42.63, -12.9443, 0.61216, 0.400034
42.64, -12.8603, 0.611744, 0.397517
42.65, -12.7731, 0.609582, 0.39647
42.66, -12.6851, 0.606744, 0.397289
42.67, -12.5916, 0.605924, 0.396187
42.68, -12.4964, 0.606935, 0.394493
42.69, -12.4002, 0.608379, 0.394312
42.7, -12.3, 0.612663, 0.394973
42.71, -12.1949, 0.612099, 0.395811
42.72, -12.0891, 0.610093, 0.394487
42.73, -11.9787, 0.608126, 0.393436
42.74, -11.8655, 0.608681, 0.392863
42.75, -11.7501, 0.609251, 0.390088
42.76, -11.6319, 0.607757, 0.388125
42.77, -11.5126, 0.608771, 0.387498
42.78, -11.3873, 0.60868, 0.385536
42.79, -11.2598, 0.606606, 0.385879
42.8, -11.1346, 0.605783, 0.385425
42.81, -11.0053, 0.603678, 0.386049
42.82, -10.8703, 0.602938, 0.384959
42.83, -10.7343, 0.603435, 0.385955
42.84, -10.5964, 0.604196, 0.384411
42.85, -10.4542, 0.601925, 0.380774
42.86, -10.3119, 0.601622, 0.378908
42.87, -10.1677, 0.601365, 0.376981
42.88, -10.0191, 0.597928, 0.378417
42.89, -9.86829, 0.59592, 0.37796
42.9, -9.71407, 0.593088, 0.377068
42.91, -9.56132, 0.590271, 0.377834
42.92, -9.40464, 0.588645, 0.379526
42.93, -9.24735, 0.590213, 0.379197
42.94, -9.08596, 0.590049, 0.379719
42.95, -8.92259, 0.588482, 0.375484
42.96, -8.75769, 0.585115, 0.372085
42.97, -8.58931, 0.587063, 0.372355
42.98, -8.41919, 0.587538, 0.370977
42.99, -8.24634, 0.587232, 0.369429
43, -8.06919, 0.586313, 0.368711
43.01, -7.89244, 0.585189, 0.366626
43.02, -7.71529, 0.585715, 0.365975
43.03, -7.53215, 0.584319, 0.363787
43.04, -7.35122, 0.58172, 0.362865
43.05, -7.16623, 0.580823, 0.360805
43.06, -6.97914, 0.580617, 0.359283
43.07, -6.78972, 0.579534, 0.358142
43.08, -6.60088, 0.577764, 0.357278
43.09, -6.40643, 0.574705, 0.361062
43.1, -6.21184, 0.571263, 0.36411
43.11, -6.01464, 0.569441, 0.363487
43.12, -5.81543, 0.56828, 0.361155
43.13, -5.61379, 0.568044, 0.36151
43.14, -5.41313, 0.567705, 0.361869
43.15, -5.20959, 0.565979, 0.360822
43.16, -5.00669, 0.562874, 0.359623
43.17, -4.79925, 0.560926, 0.355182
43.18, -4.59076, 0.562155, 0.35461
43.19, -4.37934, 0.559013, 0.355225
43.2, -4.16652, 0.556346, 0.355889
43.21, -3.9531, 0.556678, 0.356501
43.22, -3.73813, 0.555938, 0.353889
43.23, -3.52237, 0.555641, 0.351824
43.24, -3.30289, 0.553242, 0.34879
43.25, -3.0828, 0.552655, 0.348928
43.26, -2.86445, 0.552184, 0.347522
43.27, -2.63996, 0.5506, 0.347185
43.28, -2.41539, 0.55031, 0.346796
43.29, -2.1873, 0.54788, 0.34577
43.3, -1.96118, 0.544632, 0.345218
43.31, -1.73646, 0.541853, 0.34272
43.32, -1.50733, 0.541368, 0.33988
43.33, -1.27334, 0.537508, 0.340237
43.34, -1.04416, 0.534327, 0.336927
43.35, -0.812668, 0.534018, 0.336301
43.36, -0.579336, 0.533881, 0.335403
43.37, -0.343434, 0.529911, 0.333541
43.38, -0.104243, 0.529807, 0.331298
43.39, 0.131552, 0.527499, 0.328787
43.4, 0.365662, 0.524627, 0.327916
43.41, 0.603572, 0.523415, 0.325959
43.42, 0.841708, 0.521315, 0.325363
43.43, 1.08089, 0.518862, 0.324027
43.44, 1.32449, 0.515859, 0.322134
43.45, 1.56965, 0.514953, 0.318827
43.46, 1.81209, 0.512072, 0.316933
43.47, 2.05613, 0.508213, 0.315001
43.48, 2.29832, 0.505389, 0.313098
43.49, 2.54143, 0.505389, 0.313135
43.5, 2.78765, 0.504329, 0.308114
43.51, 3.03551, 0.504037, 0.306341
43.52, 3.28115, 0.502135, 0.304119
43.53, 3.52608, 0.500001, 0.303069
43.54, 3.77202, 0.498465, 0.302508
43.55, 4.01837, 0.496919, 0.301685
43.56, 4.26505, 0.494248, 0.29939
43.57, 4.51437, 0.494812, 0.298507
43.58, 4.76248, 0.492623, 0.299008
43.59, 5.00612, 0.488074, 0.297194
43.6, 5.25404, 0.485269, 0.295786
43.61, 5.50214, 0.481036, 0.29304
43.62, 5.75147, 0.479708, 0.291097
43.63, 5.99918, 0.479005, 0.28732
43.64, 6.2462, 0.478434, 0.283866
43.65, 6.49323, 0.478093, 0.283486
43.66, 6.74283, 0.477335, 0.279726
43.67, 6.99271, 0.474402, 0.278575
43.68, 7.23816, 0.471742, 0.27599
43.69, 7.4828, 0.470591, 0.274778
43.7, 7.7293, 0.4694, 0.276602
43.71, 7.97631, 0.466354, 0.274485
43.72, 8.22111, 0.462274, 0.269751
43.73, 8.4675, 0.461111, 0.268887
43.74, 8.71369, 0.458951, 0.268849
43.75, 8.95519, 0.456912, 0.26579
43.76, 9.19879, 0.45603, 0.264347
43.77, 9.44272, 0.455242, 0.263958
43.78, 9.68354, 0.453825, 0.262964
43.79, 9.92313, 0.453966, 0.260481
43.8, 10.1633, 0.451361, 0.257264
43.81, 10.4025, 0.447816, 0.255335
43.82, 10.6428, 0.445592, 0.254233
43.83, 10.8828, 0.443648, 0.251697
43.84, 11.122, 0.443001, 0.250562
43.85, 11.3589, 0.440318, 0.249049
43.86, 11.5945, 0.440869, 0.247574
43.87, 11.8295, 0.439417, 0.24766
43.88, 12.0613, 0.437021, 0.24697
43.89, 12.2897, 0.438513, 0.245121
43.9, 12.5207, 0.439263, 0.241935
43.91, 12.7477, 0.437211, 0.242847
43.92, 12.9766, 0.435731, 0.239791
43.93, 13.2056, 0.433304, 0.237163
43.94, 13.4298, 0.433315, 0.23618
43.95, 13.6523, 0.432446, 0.233374
43.96, 13.8743, 0.430855, 0.232064
43.97, 14.0952, 0.429654, 0.232037
43.98, 14.3132, 0.427528, 0.233483
43.99, 14.5282, 0.427402, 0.233051
44, 14.7433, 0.426662, 0.231035
44.01, 14.9593, 0.425213, 0.230578
44.02, 15.173, 0.42179, 0.230468
44.03, 15.3856, 0.419058, 0.226475
44.04, 15.5912, 0.419607, 0.224598
44.05, 15.7958, 0.419484, 0.223109
44.06, 15.9983, 0.417577, 0.220295
44.07, 16.1995, 0.414735, 0.219134
44.08, 16.3986, 0.41378, 0.219963
44.09, 16.5977, 0.414715, 0.217896
44.1, 16.796, 0.415165, 0.21773
44.11, 16.99, 0.412373, 0.217953
44.12, 17.1834, 0.408766, 0.216791
44.13, 17.3727, 0.409406, 0.213736
44.14, 17.5608, 0.409931, 0.21341
44.15, 17.7442, 0.409305, 0.211791
44.16, 17.9264, 0.410701, 0.210788
44.17, 18.1083, 0.409743, 0.209678
44.18, 18.2838, 0.407874, 0.210185
44.19, 18.4562, 0.405683, 0.21189
44.2, 18.6286, 0.403293, 0.210088
44.21, 18.7989, 0.401048, 0.208247
44.22, 18.9678, 0.400024, 0.206245
44.23, 19.1339, 0.397587, 0.207514
44.24, 19.2957, 0.396013, 0.207621
44.25, 19.4558, 0.396954, 0.204489
44.26, 19.6159, 0.397624, 0.204253
44.27, 19.7715, 0.396584, 0.20264
44.28, 19.9245, 0.393649, 0.20002
44.29, 20.0716, 0.393025, 0.19909
44.3, 20.2181, 0.39269, 0.19849
44.31, 20.3607, 0.389943, 0.196217
44.32, 20.5006, 0.389424, 0.195596
44.33, 20.6386, 0.389701, 0.197008
44.34, 20.7741, 0.388763, 0.195673
44.35, 20.907, 0.389904, 0.192991
44.36, 21.0371, 0.391118, 0.192711
44.37, 21.1665, 0.389405, 0.190533
44.38, 21.289, 0.388353, 0.189956
44.39, 21.4072, 0.38637, 0.188259
44.4, 21.5249, 0.3865, 0.189957
44.41, 21.637, 0.385547, 0.191864
44.42, 21.747, 0.384838, 0.18999
44.43, 21.8535, 0.383224, 0.191337
44.44, 21.9538, 0.383068, 0.188762
44.45, 22.0519, 0.38202, 0.18843
44.46, 22.1467, 0.380357, 0.188948
44.47, 22.234, 0.380877, 0.18746
44.48, 22.3212, 0.38262, 0.186292
44.49, 22.4076, 0.382138, 0.183865
44.5, 22.4887, 0.38073, 0.182286
44.51, 22.5668, 0.379565, 0.182242
44.52, 22.6429, 0.381498, 0.180934
44.53, 22.717, 0.37979, 0.179296
44.54, 22.7857, 0.37767, 0.178509
44.55, 22.8493, 0.375993, 0.181076
44.56, 22.9084, 0.3758, 0.182444
44.57, 22.966, 0.374664, 0.181868
44.58, 23.0224, 0.373988, 0.180651
44.59, 23.0743, 0.373482, 0.181588
44.6, 23.1223, 0.37378, 0.181353
44.61, 23.1646, 0.373092, 0.182235
44.62, 23.2055, 0.374153, 0.182527
44.63, 23.244, 0.374901, 0.183547
44.64, 23.2779, 0.373703, 0.181985
44.65, 23.3041, 0.370926, 0.181964
44.66, 23.3284, 0.371859, 0.182387
44.67, 23.3476, 0.372049, 0.182628
44.68, 23.3656, 0.370732, 0.181509
44.69, 23.3802, 0.372303, 0.179707
44.7, 23.3888, 0.373268, 0.179951
44.71, 23.3967, 0.374722, 0.179339
44.72, 23.3983, 0.37333, 0.179292
44.73, 23.3952, 0.375554, 0.179881
44.74, 23.3889, 0.375186, 0.182313
44.75, 23.3801, 0.374098, 0.184124
44.76, 23.3683, 0.371974, 0.185516
44.77, 23.3506, 0.370436, 0.186917
44.78, 23.329, 0.371554, 0.185871
44.79, 23.3043, 0.374483, 0.182489
44.8, 23.2734, 0.37514, 0.184576
44.81, 23.2406, 0.370752, 0.185019
44.82, 23.204, 0.368801, 0.185423
44.83, 23.1635, 0.370665, 0.187
44.84, 23.1206, 0.371427, 0.186334
44.85, 23.0736, 0.370092, 0.187523
44.86, 23.0232, 0.371231, 0.18946
44.87, 22.9697, 0.372946, 0.190297
44.88, 22.9142, 0.371623, 0.192874
44.89, 22.8538, 0.373745, 0.191557
44.9, 22.7901, 0.372282, 0.191436
44.91, 22.7223, 0.370386, 0.191717
44.92, 22.6526, 0.37002, 0.191657
44.93, 22.5789, 0.369952, 0.193223
44.94, 22.5008, 0.369435, 0.194246
44.95, 22.4153, 0.372349, 0.195272
44.96, 22.3294, 0.373096, 0.197499
44.97, 22.2404, 0.374228, 0.197574
44.98, 22.1449, 0.375302, 0.197793
44.99, 22.0437, 0.377028, 0.19741
45, 21.9402, 0.377395, 0.197391
45.01, 21.833, 0.377313, 0.198995
45.02, 21.7235, 0.375631, 0.20168
45.03, 21.6069, 0.373529, 0.204925
45.04, 21.4895, 0.373547, 0.206294
45.05, 21.3678, 0.375717, 0.207451
45.06, 21.2369, 0.373164, 0.209692
45.07, 21.1065, 0.373013, 0.211795
45.08, 20.9739, 0.37486, 0.212786
45.09, 20.8347, 0.375225, 0.214806
45.1, 20.6912, 0.374199, 0.217245
45.11, 20.5459, 0.375052, 0.219766
45.12, 20.3935, 0.375278, 0.221448
45.13, 20.2381, 0.375228, 0.224155
45.14, 20.0812, 0.375336, 0.223086
45.15, 19.9185, 0.37565, 0.225356
45.16, 19.7551, 0.378568, 0.228486
45.17, 19.5857, 0.38046, 0.230959
45.18, 19.4081, 0.37975, 0.233162
45.19, 19.2308, 0.381475, 0.236721
45.2, 19.0517, 0.381478, 0.236166
45.21, 18.8661, 0.382804, 0.235834
45.22, 18.6814, 0.384003, 0.237352
45.23, 18.4922, 0.385369, 0.241766
45.24, 18.2993, 0.384418, 0.241644
45.25, 18.1038, 0.38437, 0.241468
45.26, 17.9048, 0.384523, 0.242702
45.27, 17.6998, 0.387067, 0.245808
45.28, 17.4927, 0.387333, 0.246576
45.29, 17.2842, 0.385454, 0.250066
45.3, 17.0687, 0.387045, 0.253214
45.31, 16.8522, 0.390207, 0.254104
45.32, 16.6324, 0.390703, 0.255612
45.33, 16.4085, 0.390082, 0.257703
45.34, 16.1822, 0.389155, 0.258405
45.35, 15.9526, 0.388788, 0.259366
45.36, 15.7226, 0.389523, 0.264104
45.37, 15.4893, 0.391039, 0.268775
45.38, 15.2526, 0.391375, 0.269642
45.39, 15.0101, 0.391948, 0.270033
45.4, 14.7665, 0.392739, 0.270339
45.41, 14.5193, 0.395131, 0.273443
45.42, 14.271, 0.398521, 0.273551
45.43, 14.0215, 0.401951, 0.276472
45.44, 13.7683, 0.402771, 0.280491
45.45, 13.508, 0.401034, 0.28312
45.46, 13.2461, 0.401141, 0.285873
45.47, 12.9839, 0.401732, 0.289004
45.48, 12.7152, 0.403415, 0.290303
45.49, 12.4479, 0.404485, 0.29321
45.5, 12.1796, 0.406028, 0.295273
45.51, 11.906, 0.41004, 0.298788
45.52, 11.629, 0.411449, 0.304258
45.53, 11.3493, 0.413245, 0.305498
45.54, 11.0656, 0.415208, 0.306448
45.55, 10.785, 0.413291, 0.306611
45.56, 10.5032, 0.412117, 0.306683
45.57, 10.2161, 0.413722, 0.310364
45.58, 9.92654, 0.416514, 0.315637
45.59, 9.63362, 0.418926, 0.31856
45.6, 9.34176, 0.420183, 0.322151
45.61, 9.04694, 0.421528, 0.32487
45.62, 8.7493, 0.421594, 0.325946
45.63, 8.44857, 0.42354, 0.329828
45.64, 8.14717, 0.427325, 0.328095
45.65, 7.84236, 0.432075, 0.333479
45.66, 7.53506, 0.43426, 0.336759
45.67, 7.22424, 0.433775, 0.340789
45.68, 6.91634, 0.434359, 0.342448
45.69, 6.60517, 0.436012, 0.345876
45.7, 6.29293, 0.437516, 0.350089
45.71, 5.97789, 0.440858, 0.349687
45.72, 5.66129, 0.44224, 0.35044
45.73, 5.34263, 0.444631, 0.35301
45.74, 5.02472, 0.446394, 0.355502
45.75, 4.70479, 0.450414, 0.358433
45.76, 4.38443, 0.452552, 0.359835
45.77, 4.05994, 0.456579, 0.360701
45.78, 3.73371, 0.460867, 0.360458
45.79, 3.4097, 0.461622, 0.363888
45.8, 3.08187, 0.462609, 0.365044
45.81, 2.75102, 0.464935, 0.365702
45.82, 2.42312, 0.467673, 0.369799
45.83, 2.09337, 0.470531, 0.373239
45.84, 1.7642, 0.471447, 0.3755
45.85, 1.43313, 0.473811, 0.378332
45.86, 1.0993, 0.478405, 0.380541
45.87, 0.767471, 0.480939, 0.380234
45.88, 0.434267, 0.480941, 0.380784
45.89, 0.0959386, 0.48292, 0.383794
45.9, -0.241187, 0.486914, 0.387953
45.91, -0.57531, 0.489751, 0.390716
45.92, -0.909826, 0.491124, 0.391746
45.93, -1.2447, 0.493508, 0.393557
45.94, -1.58152, 0.497758, 0.396388
45.95, -1.91722, 0.498491, 0.397015
45.96, -2.25532, 0.500433, 0.397317
45.97, -2.59347, 0.501798, 0.398809
45.98, -2.93279, 0.505728, 0.40288
45.99, -3.27166, 0.50695, 0.406875
46, -3.60753, 0.509434, 0.411321
46.01, -3.94704, 0.512808, 0.411124
46.02, -4.28442, 0.515655, 0.4124
46.03, -4.62376, 0.521441, 0.412783
46.04, -4.96298, 0.524265, 0.413379
46.05, -5.30061, 0.526949, 0.415163
46.06, -5.63651, 0.529267, 0.417472
46.07, -5.97436, 0.532966, 0.417884
46.08, -6.30923, 0.534142, 0.42093
46.09, -6.64519, 0.535171, 0.422512
46.1, -6.97974, 0.537487, 0.424736
46.11, -7.31585, 0.539526, 0.425245
46.12, -7.64913, 0.539934, 0.427403
46.13, -7.98265, 0.543329, 0.429134
46.14, -8.3166, 0.547237, 0.431596
46.15, -8.64784, 0.55077, 0.430149
46.16, -8.97596, 0.551831, 0.432714
46.17, -9.30535, 0.55287, 0.437032
46.18, -9.6316, 0.555212, 0.437557
46.19, -9.96129, 0.558249, 0.439757
46.2, -10.2895, 0.562452, 0.441149
46.21, -10.6125, 0.565652, 0.442127
46.22, -10.9339, 0.570289, 0.442816
46.23, -11.2566, 0.572546, 0.443339
46.24, -11.5779, 0.575445, 0.444027
46.25, -11.899, 0.578779, 0.445433
46.26, -12.2206, 0.581305, 0.446091
46.27, -12.5368, 0.583046, 0.447795
46.28, -12.8528, 0.586372, 0.449932
46.29, -13.1691, 0.587962, 0.451337
46.3, -13.4816, 0.590474, 0.451
46.31, -13.7923, 0.589293, 0.449405
46.32, -14.0999, 0.589204, 0.44862
46.33, -14.4055, 0.591653, 0.450885
46.34, -14.7144, 0.594363, 0.454279
46.35, -15.0182, 0.596881, 0.455943
46.36, -15.3164, 0.600301, 0.456053
46.37, -15.617, 0.602842, 0.457357
46.38, -15.9159, 0.604746, 0.458305
46.39, -16.2097, 0.608013, 0.45939
46.4, -16.4998, 0.610184, 0.459032
46.41, -16.7891, 0.613048, 0.458752
46.42, -17.0769, 0.617616, 0.458727
46.43, -17.3617, 0.62089, 0.459117
46.44, -17.6443, 0.621716, 0.458716
46.45, -17.926, 0.62402, 0.459925
46.46, -18.2049, 0.627587, 0.461661
46.47, -18.4783, 0.630957, 0.463395
46.48, -18.7504, 0.634987, 0.462216
46.49, -19.0199, 0.638622, 0.465398
46.5, -19.2861, 0.640011, 0.467172
46.51, -19.5498, 0.641836, 0.466598
46.52, -19.809, 0.644693, 0.467514
46.53, -20.0676, 0.648225, 0.466862
46.54, -20.3222, 0.65112, 0.467527
46.55, -20.5708, 0.65481, 0.467057
46.56, -20.8182, 0.656805, 0.469728
46.57, -21.0645, 0.659076, 0.466251
46.58, -21.3103, 0.661356, 0.465512
46.59, -21.5547, 0.665617, 0.466365
46.6, -21.7904, 0.667627, 0.468453
46.61, -22.0243, 0.669556, 0.469311
46.62, -22.2523, 0.6707, 0.46898
46.63, -22.4779, 0.672471, 0.468012
46.64, -22.7034, 0.671963, 0.468407
46.65, -22.9221, 0.674569, 0.466818
46.66, -23.1359, 0.677451, 0.465421
46.67, -23.3478, 0.678066, 0.466165
46.68, -23.5574, 0.680012, 0.46873
46.69, -23.7611, 0.682562, 0.469544
46.7, -23.9637, 0.68393, 0.469896
46.71, -24.162, 0.686335, 0.46943
46.72, -24.3542, 0.689814, 0.469599
46.73, -24.5446, 0.693768, 0.469062
46.74, -24.731, 0.694647, 0.469656
46.75, -24.9114, 0.697124, 0.470037
46.76, -25.0891, 0.699171, 0.469249
46.77, -25.263, 0.700041, 0.469191
46.78, -25.4341, 0.701907, 0.47055
46.79, -25.6016, 0.703795, 0.469224
46.8, -25.7621, 0.704887, 0.468941
46.81, -25.9215, 0.706486, 0.468473
46.82, -26.0752, 0.706683, 0.4695
46.83, -26.224, 0.710474, 0.469133
46.84, -26.3699, 0.71231, 0.467902
46.85, -26.5143, 0.712356, 0.467561
46.86, -26.6495, 0.713945, 0.46607
46.87, -26.7827, 0.716237, 0.465163
46.88, -26.9101, 0.717428, 0.464505
46.89, -27.0319, 0.717618, 0.463472
46.9, -27.1545, 0.719961, 0.464455
46.91, -27.2718, 0.722296, 0.464609
46.92, -27.3846, 0.720746, 0.462362
46.93, -27.4914, 0.72047, 0.462762
46.94, -27.5947, 0.721199, 0.463519
46.95, -27.6921, 0.720575, 0.462491
46.96, -27.7879, 0.7202, 0.465084
46.97, -27.8789, 0.721958, 0.465617
46.98, -27.9623, 0.724057, 0.461613
46.99, -28.0428, 0.725909, 0.460272
47, -28.1176, 0.725884, 0.459981
47.01, -28.1893, 0.727088, 0.460055
47.02, -28.2551, 0.728605, 0.460741
47.03, -28.3181, 0.727514, 0.460606
47.04, -28.3753, 0.728096, 0.460868
47.05, -28.4314, 0.730121, 0.460577
47.06, -28.4849, 0.729823, 0.460005
47.07, -28.5269, 0.730856, 0.459192
47.08, -28.5688, 0.731704, 0.459373
47.09, -28.6061, 0.732554, 0.460337
47.1, -28.6371, 0.734315, 0.459005
47.11, -28.6623, 0.735183, 0.460022
47.12, -28.6852, 0.735722, 0.458739
47.13, -28.6984, 0.739636, 0.456456
47.14, -28.7094, 0.739331, 0.454612
47.15, -28.7189, 0.740763, 0.453121
47.16, -28.719, 0.740298, 0.451377
47.17, -28.7192, 0.73832, 0.44986
47.18, -28.7151, 0.737621, 0.447123
47.19, -28.6997, 0.736314, 0.445555
47.2, -28.6837, 0.735361, 0.44532
47.21, -28.6609, 0.737473, 0.446931
47.22, -28.636, 0.737741, 0.449316
47.23, -28.6054, 0.737438, 0.446568
47.24, -28.5715, 0.738111, 0.445568
47.25, -28.5304, 0.73964, 0.447261
47.26, -28.4855, 0.739799, 0.445368
47.27, -28.4383, 0.738121, 0.443119
47.28, -28.3839, 0.735384, 0.440605
47.29, -28.3268, 0.735983, 0.438107
47.3, -28.263, 0.732653, 0.439805
47.31, -28.2005, 0.732275, 0.43743
47.32, -28.1328, 0.732338, 0.436235
47.33, -28.0561, 0.734173, 0.43604
47.34, -27.9789, 0.732547, 0.434741
47.35, -27.8969, 0.733393, 0.431946
47.36, -27.8047, 0.732342, 0.433111
47.37, -27.7091, 0.732061, 0.433968
47.38, -27.6101, 0.731032, 0.436136
47.39, -27.5074, 0.730908, 0.436527
47.4, -27.4005, 0.730519, 0.437224
47.41, -27.2871, 0.732157, 0.435129
47.42, -27.1707, 0.731007, 0.433584
47.43, -27.051, 0.730264, 0.435327
47.44, -26.9272, 0.728129, 0.434431
47.45, -26.7978, 0.727994, 0.433628
47.46, -26.666, 0.727843, 0.431387
47.47, -26.5291, 0.729677, 0.431088
47.48, -26.3841, 0.72809, 0.430026
47.49, -26.238, 0.726379, 0.430073
47.5, -26.0847, 0.723613, 0.431666
47.51, -25.9265, 0.722732, 0.43157
47.52, -25.7668, 0.720217, 0.429801
47.53, -25.5998, 0.718198, 0.428838
47.54, -25.4281, 0.717291, 0.427001
47.55, -25.2514, 0.716126, 0.426698
47.56, -25.0731, 0.715054, 0.426785
47.57, -24.8875, 0.713938, 0.427191
47.58, -24.7006, 0.712979, 0.426228
47.59, -24.5123, 0.71056, 0.423203
47.6, -24.3169, 0.708603, 0.422659
47.61, -24.1173, 0.706175, 0.423024
47.62, -23.9148, 0.70673, 0.42217
47.63, -23.7062, 0.706824, 0.422467
47.64, -23.4925, 0.704104, 0.419559
47.65, -23.2782, 0.702397, 0.41598
47.66, -23.0576, 0.700491, 0.414639
47.67, -22.837, 0.697778, 0.414139
47.68, -22.6142, 0.694729, 0.414159
47.69, -22.381, 0.694383, 0.41336
47.7, -22.1425, 0.689209, 0.414003
47.71, -21.9039, 0.689184, 0.412764
47.72, -21.6614, 0.686357, 0.410909
47.73, -21.4164, 0.685092, 0.410296
47.74, -21.1698, 0.684129, 0.409911
47.75, -20.9168, 0.682088, 0.406493
47.76, -20.6593, 0.680569, 0.404519
47.77, -20.3996, 0.678487, 0.402485
47.78, -20.1354, 0.678018, 0.401658
47.79, -19.8695, 0.678367, 0.40059
47.8, -19.5996, 0.676749, 0.398181
47.81, -19.3266, 0.674674, 0.39822
47.82, -19.0512, 0.673306, 0.397218
47.83, -18.7724, 0.670204, 0.396515
47.84, -18.489, 0.667216, 0.394909
47.85, -18.2008, 0.665319, 0.392741
47.86, -17.9139, 0.664155, 0.390535
47.87, -17.622, 0.663768, 0.389262
47.88, -17.3295, 0.66015, 0.389906
47.89, -17.0298, 0.655958, 0.387624
47.9, -16.7276, 0.652857, 0.384869
47.91, -16.4217, 0.649918, 0.384975
47.92, -16.1135, 0.648675, 0.383161
47.93, -15.8048, 0.647316, 0.379658
47.94, -15.4924, 0.645346, 0.378274
47.95, -15.1742, 0.643824, 0.375736
47.96, -14.8558, 0.642269, 0.374322
47.97, -14.5367, 0.641283, 0.372987
47.98, -14.216, 0.638137, 0.370555
47.99, -13.8945, 0.636583, 0.369505
48, -13.5692, 0.634271, 0.368365
48.01, -13.239, 0.631142, 0.369246
48.02, -12.9057, 0.626454, 0.368427
48.03, -12.5709, 0.623206, 0.366968
48.04, -12.2319, 0.620832, 0.366555
48.05, -11.8905, 0.619514, 0.36541
48.06, -11.5489, 0.618055, 0.362129
48.07, -11.2068, 0.615415, 0.361313
48.08, -10.8614, 0.612401, 0.358542
48.09, -10.5172, 0.607787, 0.356577
48.1, -10.1682, 0.60637, 0.356249
48.11, -9.81881, 0.606499, 0.353732
48.12, -9.47057, 0.605606, 0.349439
48.13, -9.11687, 0.602791, 0.347435
48.14, -8.76231, 0.599739, 0.343192
48.15, -8.40821, 0.596959, 0.341185
48.16, -8.04878, 0.594669, 0.341597
48.17, -7.68584, 0.591828, 0.339836
48.18, -7.32562, 0.589519, 0.336701
48.19, -6.9643, 0.587607, 0.334556
48.2, -6.60057, 0.585159, 0.329404
48.21, -6.23776, 0.582381, 0.327634
48.22, -5.87193, 0.579252, 0.327284
48.23, -5.50522, 0.575639, 0.325632
48.24, -5.13599, 0.573327, 0.322441
48.25, -4.76948, 0.570842, 0.320104
48.26, -4.40298, 0.569015, 0.317719
48.27, -4.03468, 0.567005, 0.317262
48.28, -3.66524, 0.564807, 0.314351
48.29, -3.29496, 0.562421, 0.313424
48.3, -2.92098, 0.557714, 0.313876
48.31, -2.54668, 0.556539, 0.308643
48.32, -2.17479, 0.553768, 0.304683
48.33, -1.79993, 0.550256, 0.302635
48.34, -1.42571, 0.5481, 0.300809
48.35, -1.05018, 0.546216, 0.299507
48.36, -0.674296, 0.54367, 0.296042
48.37, -0.298141, 0.543002, 0.295007
48.38, 0.0766204, 0.542282, 0.292898
48.39, 0.452485, 0.539281, 0.29078
48.4, 0.826046, 0.533271, 0.289251
48.41, 1.20281, 0.529792, 0.288461
48.42, 1.57819, 0.52866, 0.285274
48.43, 1.9555, 0.526158, 0.283768
48.44, 2.32946, 0.522457, 0.281852
48.45, 2.70496, 0.520639, 0.278919
48.46, 3.08143, 0.516875, 0.276979
48.47, 3.4568, 0.51415, 0.276446
48.48, 3.83245, 0.513645, 0.272773
48.49, 4.20504, 0.513178, 0.267124
48.5, 4.57543, 0.513666, 0.264916
48.51, 4.94709, 0.511058, 0.264919
48.52, 5.32399, 0.508492, 0.263896
48.53, 5.69722, 0.504261, 0.26208
48.54, 6.0633, 0.500034, 0.257792
48.55, 6.43099, 0.495899, 0.254329
48.56, 6.80062, 0.493547, 0.249879
48.57, 7.17009, 0.491041, 0.25269
48.58, 7.53842, 0.488461, 0.252382
48.59, 7.90602, 0.488331, 0.252377
48.6, 8.2676, 0.484028, 0.24933
48.61, 8.62921, 0.480629, 0.247848
48.62, 8.98989, 0.476282, 0.244762
48.63, 9.34883, 0.473529, 0.24227
48.64, 9.70902, 0.472231, 0.238835
48.65, 10.0675, 0.470794, 0.233327
48.66, 10.4229, 0.469716, 0.232408
48.67, 10.7757, 0.468747, 0.230415
48.68, 11.1305, 0.467547, 0.228326
48.69, 11.4796, 0.466162, 0.2254
48.7, 11.8282, 0.460433, 0.222417
48.71, 12.1775, 0.45504, 0.220904
48.72, 12.5229, 0.452892, 0.218152
48.73, 12.8627, 0.453823, 0.215091
